"","oktmo","year","region","municipality","settlement","latitude_dd","longitude_dd","assets","assets_depreciation","assets_exhausted","assets_new","birth","build_flat","catering","catering_growth","collective_foreign","collective_people","collective_russian","comp_electr","comp_manufact","comp_mining","construction","crimes","criminals","death","doctors","doctors_per10","domesticserv","hospital_beds","hospital_beds_per10","hospitals","industry","invest_budg","invest_fed","invest_reg","investment","job_regist","job_regist_unempl","job_seeker","job_seeker_unempl","living_space","migration","n_companies","new_hospital_beds","new_housing","new_polycl_visits","new_preschool_places","new_school_places","nurses","nurses_per10","pens","pension","polycl_visits","polycl_visits_per10","polyclinic","pop_1_6","pop_old","pop_work","pop_young","population","preschool","preschool_child","preschool_coverage","preschool_places","preschool_waiting","pupils","retail","retail_growth","rni","schools","servises","volume_electr","volume_manufact","volume_mining","volume_water","wage","workers","region_oktmo","t8013004","t8313004","t8016002","t8009001","t8109002","t8109001","t8008007","t8008008","t8008025","t8006003","t8112013","t8006007","t8014002","t8010001","t8015001","t8015002","t8013002_301","t8013002_1","t8013002_212","t8013002_220","t8013002_221","t8013002_229","t8013002_234","t8013002_239","t8013002_285","t8013002_434","t8013002_231","t8123015_12","t8123017_12","t8013001_1","t8013001_89","t8013001_34","t8013001_36","t8013001_27","t8011011_0","t8011010_0","t8112027_11","t8123007_0","t8423007_101","t8045002_21","t8045002_26","t8045002_27","t8006005_9","t8045002_0","t8042018_kfs14_okved0","t8942018_kfs14_okved2101","t8042018_kfs199_okved0","t8942018_kfs199_okved2101","model","share_profitable_firms","share_profitable_mun_firms","avg_wage","treatment","first.treat","index"
"2932","75701000",2010,"Челябинская область","Челябинский","Челябинск",55.1597222222222,61.4025,493381.1,44.5,13.9,46280.6,12.2,6493,1696.2,108.6,NA,NA,NA,53,236,9,10267.4,29464,7778,12.2,8890,78.6,NA,13.8,121.7,42,NA,21.1,7.2,NA,43308.3,NA,NA,10372,9709,22.6,4517,64997,167,486.9,100,0,0,13318,117.7,300.3,7835.2,37.5,331.8,96,68.8,251.8,711.1,168.2,1131.1,321,56.8,NA,47.6,24710,NA,54085.3,117.4,NA,NA,NA,40883,273036.1,1027.8,NA,20510.7,352.5,75,393,NA,680,1863463.2,4767011,46016407,1659920,901760,15174,1034,1126954,1055,47563,486862,166,97681,431090,22940891,824342,590091,2470215,5638761,3746350,NA,1048408,592898,6961771,2151,23363.3,23324709,17599949,12076946,12072728,1238198,11258,649,NA,NA,NA,19950249,4031566,234118,NA,30483433,75,NA,78.34,NA,"Сити-менеджер",78.34,75,NA,1,2010,0.428156233726256
"2933","75701000",2011,"Челябинская область","Челябинский","Челябинск",55.1597222222222,61.4025,569967.1,44.5,14.8,61532.4,12.3,11206,1466.7,82.2,NA,NA,NA,50,224,7,11117.7,26527,7770,12.2,9221,80.6,NA,15,131.6,51,NA,18.4,4.9,11.8,59782.6,NA,NA,7070,6139,23.3,12169,64589,0,749,380,380,200,13458,117.7,304.3,8533.8,38.6,337.7,107,71.9,256.5,713.5,173.5,1143.5,316,60.1,NA,48.7,25652,NA,63032.3,109.9,0.1,NA,NA,45017.7,329622.1,1386.8,NA,23440.5,351.1,75,356.5,NA,589,5998091.4,6810404,62498940,1722620,948020,14000,1281.1,1137283,1282,48714,752375,161,101035,405372,29158943,1470222,665934,1893064,7536334,3678032,349961,303185,1272656,9481837,2224,26553,27882098,21616366,15808826,15835151,1381967,10934,270,NA,NA,NA,19805125,4220059,261924,NA,31607409,60,NA,74.84,NA,"Сити-менеджер",74.84,60,NA,1,2010,0.398246334287036
"2934","75701000",2012,"Челябинская область","Челябинский","Челябинск",55.1597222222222,61.4025,622645.3,45.3,15.2,43650.9,13.3,16455,1641.4,114.4,NA,NA,NA,59,229,8,13118,24425,7825,12.3,8525,73.7,NA,15.2,131.5,52,NA,20.3,4.8,12.9,60169,NA,NA,5429,4816,23.7,11565,64761,15,1003.6,300,730,0,13851,119.8,308.3,9433.6,41.1,355.8,130,75.4,261.5,714.4,180.3,1156.2,315,61.7,NA,50.7,27785,NA,81853.4,111.8,1,NA,NA,42925.8,335080.4,1294,NA,26197.7,355.4,75,481.8,NA,677,5470949.7,NA,NA,638560,284630,24441,1087.5,1149830,1093,50719,1003602,161,105795,554042,28471143,1053947,118851,8024464,811396,3909415,288446,6199912,1665654,11106183,2276,27366.4,27869047,19816206,15336392,15362679,2050982,10545,342,NA,NA,NA,19545601,3579621,282637,NA,NA,66.67,NA,78.78,NA,"Сити-менеджер",78.78,66.67,NA,1,2010,0.380807429055343
"2935","75701000",2013,"Челябинская область","Челябинский","Челябинск",55.1597222222222,61.4025,675334.1,47.2,15.8,53602.2,13.4,14138,2413.7,102.9,NA,NA,NA,98,465,11,13385.5,26275,8191,12,8680,74.2,NA,14.9,127,50,NA,18.9,6.1,11.3,62365.6,NA,NA,4684,4036,24.1,11602,67243,24,902.8,75,1285,0,13979,119.5,312.4,10331,41.8,357.4,129,80.4,266.2,714.8,188.4,1169.4,318,65.3,NA,53,30378,NA,98354.5,102.2,1.4,NA,NA,47421.8,321556.9,1225,NA,29297,353.6,75,492.9,492.9,668,766493.1,5152969,62365587,690200,291900,1700,1093.3,1162817,1095.6,53016,902818,152,107936,NA,30479810,921476,125773,6801271,677136,4195828,387885,5733368,1914402,14211936,2288,28057,29900128,20773256,16982892,17077082,1718400,10251,186,NA,NA,NA,20565568,4115401,351919,NA,NA,76.47,NA,78.82,NA,"Сити-менеджер",78.82,76.47,NA,1,2010,0.352439824156343
"2936","75701000",2014,"Челябинская область","Челябинский","Челябинск",55.1597222222222,61.4025,728953,46.5,14.9,69740.8,13.9,13714,2274,98.2,NA,NA,NA,109,496,12,15731.5,23771,8052,11.9,8837,74.7,NA,13.8,116.4,44,NA,12.3,6.8,4,84467.8,NA,NA,5335,4554,24.4,11611,67685,30,782.9,200,870,1000,13867,117.2,316.4,11204.1,43.5,367.7,131,85.1,272,714.1,197.3,1183.4,315,69.8,NA,55.4,NA,NA,111220.3,101.6,2,NA,NA,55196.8,360359.3,1545.5,NA,31178.8,348.7,75,532,532,683,890266.2,4419663,84467832,692500,291100,9200,1101.3,1176409,1103.2,55429,782860,153,113416,NA,30221716,981667,120183,5429009,545624,4768535,446570,4189505,1675976,15311475,2256,30174,29845494,17088160,18062023,18140523,3105034,9933,110,NA,NA,NA,21488984,4658085,453205,NA,NA,NA,NA,NA,NA,"Сити-менеджер",NA,NA,NA,1,2010,0.326542054570501
"2937","75701000",2015,"Челябинская область","Челябинский","Челябинск",55.1597222222222,61.4025,755367.3,42.9,14.7,81554.4,14.7,9835,2372,87.5,NA,NA,NA,118,503,11,12207.5,25808,9567,11.8,7945,66.7,NA,13.5,112.8,44,NA,13.4,9.1,3.8,81831,NA,NA,7605,6789,24.6,5224,72323,0,571.3,1000,611,0,14423,121,320.6,12456.5,43.5,364.6,141,89.1,277.7,707.9,206.4,1192,314,73.8,NA,56.2,NA,NA,116035.6,85.7,2.9,NA,NA,56272.2,401723.8,2103.6,NA,32711,346.9,75,487,487,683,424069,2813250,81830968,697700,285000,31500,1102.53,1187691,1103.2,56166,571346,147,117575,NA,29388258,976550,118056,3993728,241782,5271480,434139,2496349,1415866,15502795,2355,33248,28430614,14782996,18628786,18821535,1885057,8476,128,NA,NA,NA,21435636,5042171,488548,NA,NA,56.25,NA,78.43,NA,"Назначаемый мэр",78.43,56.25,NA,1,2010,0.283953946055773
"2938","75701000",2016,"Челябинская область","Челябинский","Челябинск",55.1597222222222,61.4025,819772.8,44,15.3,52513,13.9,9858,2544.1,107.5,NA,NA,NA,NA,NA,NA,8469.9,24252,8635,11.9,8301,69.2,NA,13.4,111.9,46,NA,11.3,4.6,6,63168.9,NA,NA,6793,6323,24.9,4460,70573,130,558.7,0,455,800,14582,121.6,324.5,12811.3,43.9,366.3,145,93.4,282.6,702.5,213.8,1198.9,285,75.8,NA,67.4,NA,NA,121749,100,2,NA,NA,67415,410951,7875.9,10593.8,35213.3,337.6,75,478,478,701,182572,2619737,63168934,701700,284600,1300,1102.5,1195426,1107.4,67432,558715,143,122301,NA,31344712,1086885,113719,3840744,363925,5839403,467268,2588806,1547819,16516981,2634,34232.7,31040092,16396083,20767067,20774947,1465031,8175,154,NA,NA,NA,23111245,5387567,617750,NA,37091136,66.67,NA,77.97,NA,"Назначаемый мэр",77.97,66.67,NA,1,2010,0.265256611257218
"2939","75701000",2017,"Челябинская область","Челябинский","Челябинск",55.1597222222222,61.4025,872737.7,45,16.1,65165.4,12,13504,2882.5,136.8,NA,NA,NA,NA,NA,NA,8624.5,27930,8331,11.1,8834,73.5,NA,13.2,109.9,44,NA,11,3.6,6.1,53107.2,4893,4517,4893,4517,25.4,2478,62038,0,700.5,580,200,1175,14471,120.4,327.9,13729.4,46.4,386,218,96,287.5,695.9,219,1202.4,253,77.1,NA,67.8,NA,NA,135396.6,109.9,0.9,NA,NA,72346.5,477078.9,4362.9,14447.6,38228.1,330.7,75,517,517,430,540426,2458034,53107247,702720,284630,6398,1109,1200615,1110.9,67819,700489,139,128232,NA,33459673,1238894,129647,4474858,888807,6068674,567627,3674477,2397211,16152949,NA,NA,33857989,18271104,22046315,22146875,1140512,8838,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Назначаемый мэр",NA,NA,NA,1,2010,0.251817125155719
"2940","75701000",2018,"Челябинская область","Челябинский","Челябинск",55.1597222222222,61.4025,913891.7,46.8,18,51152.6,11.4,12102,3375,118.2,NA,NA,NA,NA,NA,NA,9124.6,NA,NA,11.3,8791,73.2,NA,13.2,109.6,39,NA,14.7,3.1,8.3,69014.7,3882,3508,NA,NA,25.9,-1791,54940,0,646,100,230,1100,13606,133.3,332.9,14493,47.1,392.3,208,95.8,291.1,687.8,221.8,1200.7,NA,78.6,NA,68.7,NA,NA,160270.6,111.3,0.1,NA,NA,54938.8,509653.3,5204.2,18907.6,41528.6,332.4,75,517,517,NA,1772811,4303247,69014727,702720,284600,204,1109,1201545,1110.9,68715,647095,NA,NA,NA,38930528,1786366,144313,5950413,932755,6191848,670374,4948329,2655640,19226500,NA,NA,38782933,22600485,25688555,25697197,1063750,8681,160,NA,NA,NA,25698257,NA,858679,NA,40720499,NA,50,NA,74.6,"Назначаемый мэр",74.6,50,NA,1,2010,0.246700273201789
"2941","75701000",2019,"Челябинская область","Челябинский","Челябинск",55.1597222222222,61.4025,1017984.9,49.7,19.2,95275,10.7,11134,3944,113.6,NA,NA,NA,NA,NA,NA,11676.6,NA,NA,11.3,8954,74.8,NA,13.2,110.7,41,NA,23.8,12,10.7,80079.6,4395,3985,NA,NA,26.4,-3274,47714,125,612.3,0,1710,1925,13661,114.2,331.6,15317.9,48.1,402,191,93.4,280.2,693.7,222.8,1196.7,NA,81.8,NA,70.7,NA,NA,163870.4,98.6,-0.6,NA,NA,60100.5,497454.5,4329.8,15572.7,43671.3,328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2942","75712000",2000,"Челябинская область","Златоустовский","Златоуст",55.1713888888889,59.6727777777778,NA,NA,NA,NA,8,NA,139.4,NA,NA,NA,NA,NA,NA,NA,229.2,3746,2216,15.6,515,26,98.2,2.1,103.7,11,3672.8,22.3,9.1,NA,182,1061,998,NA,NA,18.4,NA,2463,0,13,0,0,0,2170,109.4,49.6,NA,6.2,311,18,NA,NA,NA,NA,198.3,81,7.6,NA,7.3,NA,22.9,1645.1,NA,-7.6,42,530.7,NA,NA,NA,NA,1773.7,62.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2943","75712000",2001,"Челябинская область","Златоустовский","Златоуст",55.1713888888889,59.6727777777778,NA,NA,NA,NA,8.3,NA,189.1,NA,NA,NA,NA,NA,NA,NA,241.1,3846,2008,15.1,483,24.5,89.7,2,102,11,4051.8,13.4,4.8,NA,248.9,1158,1048,NA,NA,19.7,NA,2583,0,17.7,0,0,0,2152,109.3,49.7,NA,6.2,316,17,NA,NA,NA,NA,196.8,80,7.5,NA,7.3,NA,21.8,2236.1,NA,-6.8,41,652.7,NA,NA,NA,NA,2527.3,58.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2944","75712000",2002,"Челябинская область","Златоустовский","Златоуст",55.1713888888889,59.6727777777778,NA,NA,NA,NA,8.8,223,210.5,NA,NA,NA,NA,NA,NA,NA,390.1,3206,1536,16.3,504,25.8,95.8,2,100.1,11,4457.4,47.5,7,NA,251.8,1562,1506,NA,NA,19.8,NA,2683,0,17.8,0,0,0,2307,118,48.7,1521.9,6.2,316,18,NA,NA,NA,NA,197,80,7.8,NA,7.5,NA,20.5,3242,NA,-7.5,40,790.1,NA,NA,NA,NA,3543.6,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2945","75712000",2003,"Челябинская область","Златоустовский","Златоуст",55.1713888888889,59.6727777777778,NA,NA,NA,NA,9.2,200,228.2,NA,NA,NA,NA,NA,NA,NA,399.7,3521,1551,17.3,502,25.7,116.9,2,100.3,12,6232.6,42.4,9.1,NA,338.7,1865,1777,NA,NA,19.9,NA,2884,0,17.9,0,0,0,2058,105.4,48.2,1815,6.6,338.6,18,10.3,39.4,121.6,31.8,195.2,80,7.9,NA,7.7,NA,19.1,3837.8,NA,-8.1,40,1075.1,NA,NA,NA,NA,4114.1,52.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2946","75712000",2004,"Челябинская область","Златоустовский","Златоуст",55.1713888888889,59.6727777777778,NA,NA,NA,NA,9.5,193,246.7,96.4,NA,NA,NA,12,29,NA,468.1,4067,1705,16.2,492,25.4,137.8,2,101.5,12,NA,47.8,5.4,NA,405.8,2699,2627,NA,NA,20.2,NA,3014,0,18.2,0,0,0,2284,117.8,48.2,2072.3,6.6,340.4,16,10.4,39.6,121.6,30.3,193.9,80,8.1,79.6,8.1,NA,17.6,4478.6,106.7,-6.7,40,1306.4,533.4,9460.3,NA,NA,4853.8,51.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2947","75712000",2005,"Челябинская область","Златоустовский","Златоуст",55.1713888888889,59.6727777777778,NA,NA,NA,NA,9.1,491,283.2,103.6,NA,NA,NA,5,22,NA,740.9,4725,2167,15.7,481,25,175.1,2,101.3,12,NA,43.4,3.6,NA,557.9,2509,2401,NA,NA,20.5,NA,3178,0,36.6,0,0,0,2297,119.2,48.5,2561.9,6.8,352.9,15,10.4,40,121,29.3,192.7,80,8.2,79.4,8.3,NA,16.5,5283.8,107.2,-6.6,39,1585.5,648.5,10229.5,NA,NA,6070.5,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2948","75712000",2006,"Челябинская область","Златоустовский","Златоуст",55.1713888888889,59.6727777777778,NA,NA,NA,NA,9.4,293,332.7,104.4,NA,NA,NA,3,22,NA,450.8,6469,2422,14.7,491,25.6,196.7,1.9,99.6,12,NA,41.6,10.7,NA,658.4,NA,NA,1966,1943,20.6,NA,2906,102,19.9,0,0,0,2264,118,48.6,2867.6,6.6,342.8,15,10.4,40.9,120,28.5,191.8,80,8.7,84.1,8.4,NA,15.5,6414.5,111,-5.3,38,1971.5,779,11969.1,NA,NA,7482.9,49.6,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8358,NA,NA,NA,NA,1488337,74687,40288,42640,282112,237343,NA,NA,NA,543786,NA,NA,1477480,1265348,819323,819304,144376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Избираемый мэр",NA,NA,NA,0,2015,0.611258779235358
"2949","75712000",2007,"Челябинская область","Златоустовский","Златоуст",55.1713888888889,59.6727777777778,NA,NA,NA,NA,10,344,392.4,106.8,NA,NA,NA,3,22,NA,694.5,5362,2138,13.6,485,25.4,240.1,1.9,99.7,12,NA,51.9,18.1,NA,1089.2,NA,NA,1719,1706,20.8,NA,3061,0,27.7,0,0,0,2229,116.6,49,3655.8,6.6,343.9,15,10.5,41.9,118.8,28.1,191.2,81,8.8,83.9,8.7,NA,14.7,8088.2,118.6,-3.6,36,2331.8,905.7,15190.7,NA,NA,9585,48.9,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8679,NA,NA,NA,NA,1990552,98255,49035,68314,297428,383155,NA,NA,NA,715859,NA,NA,2098456,1787367,1306359,1306359,150571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Избираемый мэр",NA,NA,NA,0,2015,0.569024072606658
"2950","75712000",2008,"Челябинская область","Златоустовский","Златоуст",55.1713888888889,59.6727777777778,20470.683,33.6,9.2,NA,11.1,268,161.2,103.4,NA,NA,NA,3,20,NA,646.2,4697,1884,13.9,451,23.7,NA,1.8,93.8,12,NA,60.3,18.7,NA,1218.8,NA,NA,1977,1841,21,NA,3231,0,26,0,0,0,2155,113.2,49.2,4546.3,6.5,340.5,16,10.7,42.6,117.3,28.1,190.4,81,9.4,87.7,9.4,NA,14.5,1409.5,104.1,-2.8,35,NA,1686,17195.9,NA,NA,11880.4,46.4,75,NA,NA,87,261353,537370,800867,308300,88000,2500,291.8,NA,370.4,9174,25988,34,14457,35077,2605301,108553,71279,96139,310791,605045,NA,NA,196248,895816,NA,NA,2478618,1716025,1451033,1451033,208773,1288,78,NA,NA,NA,4102770,606792,384100,NA,6252382,NA,NA,NA,NA,"Избираемый мэр",NA,NA,NA,0,2015,0.511743976606167
"2951","75712000",2009,"Челябинская область","Златоустовский","Златоуст",55.1713888888889,59.6727777777778,21309.258,38.1,8.9,NA,11.1,257,96.8,51.5,NA,NA,NA,3,20,NA,271.5,4426,1731,13.9,443,23.4,NA,1.5,77,12,NA,43.1,12,NA,391.9,NA,NA,4806,4590,21.2,NA,3345,0,25.1,0,0,0,2143,113.2,50.2,6113.6,6.5,345.4,15,10.9,43.8,114.8,28.4,189.4,81,9.6,87.7,9.4,NA,14.3,1069.8,69.1,-2.8,34,NA,1918.5,6991.6,NA,NA,11786.4,39.8,75,175,NA,173,37664,134599,375429,310300,224300,1800,293.7,NA,370,9196,25116,24,14332,33209,2398188,93853,64367,49926,324817,694076,NA,NA,9636,895690,374,15153.5,2373781,1535142,1588636,1588636,155690,1227,100,NA,NA,NA,4373439,513566,237299,NA,6505590,40,NA,55.81,NA,"Избираемый мэр",55.81,40,NA,0,2015,0.470429311375478
"2952","75712000",2010,"Челябинская область","Златоустовский","Златоуст",55.1713888888889,59.6727777777778,19141.9,33.7,9,509.7,12.2,198,117.3,113.8,NA,NA,NA,2,19,NA,241.3,4214,1715,13.7,437,24.7,NA,1.4,81.4,12,NA,27.8,1.2,NA,517.1,NA,NA,2778,2664,22.8,-414,3120,0,21.3,0,0,0,2126,120.1,51.3,7601.1,6.5,369.6,15,11.8,42.2,103.6,29,177,81,9.7,NA,9.4,815,NA,1325,116.4,-1.5,NA,NA,NA,14548.3,NA,NA,13782.5,38.3,75,293,NA,191,120263,138191,517093,315700,238600,1600,293.7,178005,370,9396,21272,24,14623,55580,2947954,108336,71263,46965,504803,869983,NA,NA,38639,1012080,352,15733.5,3024387,1952170,1931548,1931348,135096,1268,202,NA,NA,NA,4254133,477915,154852,NA,6254155,33.33,NA,62.22,NA,"Избираемый мэр",62.22,33.33,NA,0,2015,0.428156233726256
"2953","75712000",2011,"Челябинская область","Златоустовский","Златоуст",55.1713888888889,59.6727777777778,20293.8,33.8,9.7,1202.4,12.6,193,128.8,93.3,NA,NA,NA,3,18,NA,378.6,3956,1693,14.5,437,24.9,NA,1.5,84.7,14,NA,34.6,10.5,4.2,802,NA,NA,1991,1901,23.1,-828,2947,0,19.2,0,0,0,2115,120.3,51.6,8278,6.6,374.6,15,12.1,43.6,102.5,29.7,175.8,81,10,NA,9.6,933,NA,1707.9,156.9,-1.9,NA,NA,2900.9,20550.6,NA,NA,16243.9,36.8,75,380,NA,195,65261,219699,801988,357800,180000,2289,293.7,176411,370,9584,19180,24,14863,66808,3366975,134792,86404,47943,558058,877237,109373,NA,53268,1256640,387,17153.6,3363579,2247639,2176081,2180358,107044,1362,90,NA,NA,NA,4266085,477716,170225,NA,6259911,50,NA,63.04,NA,"Избираемый мэр",63.04,50,NA,0,2015,0.398246334287036
"2954","75712000",2012,"Челябинская область","Златоустовский","Златоуст",55.1713888888889,59.6727777777778,20479.6,35.5,9.2,801.7,12.6,257,109.3,92.6,NA,NA,NA,3,20,NA,NA,3513,1516,13.6,440,25.2,NA,1.6,88.8,13,NA,26.7,10.5,8.4,745.6,NA,NA,1495,1383,23.4,-1135,2976,0,25.4,0,0,0,2155,123.5,51.9,9141.3,6.8,389,15,12.4,44.4,99.8,30.3,174.5,79,10.4,NA,11.7,156,NA,2697.4,117,-1,NA,NA,2941.3,19146,NA,NA,18451,35.5,75,423,NA,192,18811,NA,NA,357800,179000,1000,293.7,175178,370,11661,25355,24,15054,74019,3545766,128751,28021,378432,313823,811844,105150,278837,72866,1494591,447,19488.2,3430673,2086761,2094312,2100026,101851,1278,85,NA,NA,NA,4207889,527214,114255,NA,NA,66.67,NA,65.91,NA,"Избираемый мэр",65.91,66.67,NA,0,2015,0.380807429055343
"2955","75712000",2013,"Челябинская область","Златоустовский","Златоуст",55.1713888888889,59.6727777777778,22112.7,36,9.7,1833.6,12.3,173,90,105.7,NA,NA,NA,16,80,1,NA,3023,1410,14.3,419,24.2,NA,1.3,74.3,12,NA,58.3,33.5,13,842.5,NA,NA,1334,1249,23.6,-1050,3225,0,24,0,0,0,2060,119,52.1,9990.1,6.5,377,14,12.8,45.1,97.3,30.7,173.1,79,10.9,NA,11.5,903,NA,5332.1,111.4,-2,NA,NA,3314.7,10965.9,NA,NA,21693.4,33.9,75,458.4,458.4,176,82121,235620,842537,364900,178000,1700,293.7,173832,370,11483,24015.1,24,15226,NA,3970297,125229,18177,447513,362149,827800,144597,170962,127653,1783722,536,20784.8,3933520,2502255,2302312,2308070,84690,1273,90,NA,NA,NA,4132994,606094,148744,NA,NA,50,NA,65.96,NA,"Избираемый мэр",65.96,50,NA,0,2015,0.352439824156343
"2956","75712000",2014,"Челябинская область","Златоустовский","Златоуст",55.1713888888889,59.6727777777778,30893.4,38.8,14.6,1237.4,12,432,86.4,120.5,NA,NA,NA,22,82,1,NA,3284,1262,14.4,433,25.2,NA,1.1,62.6,10,NA,57.4,32.1,10.7,751.6,NA,NA,1533,1411,24,-562,3177,0,41,0,40,0,2027,117.7,52.3,10831.5,6.4,370.1,14,12.8,45.9,95.2,31.1,172.2,76,11,NA,11.5,NA,NA,5932.8,97.3,-2.4,NA,NA,4204.7,8515,NA,NA,23328.6,31.8,75,519.9,519.9,167,110115,189916,751569,365000,178000,780,294.6,172647,533.2,11464,40988,25,15901,NA,3906412,120264,13546,372296,238139,914431,141732,216970,193371,1826852,553,21791.6,3894482,1806591,2893174,2927930,88264,1278,142,NA,NA,NA,4116675,652047,144401,NA,NA,NA,NA,NA,NA,"Избираемый мэр",NA,NA,NA,0,2015,0.326542054570501
"2957","75712000",2015,"Челябинская область","Златоустовский","Златоуст",55.1713888888889,59.6727777777778,30672.3,39.5,12.2,1367.7,10.8,153,87.2,112.8,NA,NA,NA,24,72,1,88.3,3500,1419,13.9,428,25,NA,1,59.8,10,NA,65.9,43.7,12,1073.2,NA,NA,1920,1790,24.2,-358,3249,0,18.6,0,0,0,1983,115.8,52.7,12014.5,6.4,374.1,17,12.8,46.7,93.3,31.3,171.3,72,11,NA,11.5,NA,NA,6290.3,89.1,-3.1,NA,NA,4082.3,9948.5,NA,NA,24541.7,30.9,75,530.7,530.7,111,109394,411009,1073184,187700,161500,500,121.09,171709,609.11,11468,18635,23,16091,NA,4127120,143580,16520,344060,241817,994362,145402,136098,248566,1923189,555,22497.2,4046937,1965406,2962922,3059725,79272,1238,104,NA,NA,NA,3770972,768337,149515,NA,NA,60,NA,68.18,NA,"Назначаемый мэр",68.18,60,NA,1,2015,0.283953946055773
"2958","75712000",2016,"Челябинская область","Златоустовский","Златоуст",55.1713888888889,59.6727777777778,31823.8,42.9,13.6,2196,10.7,387,88.9,93.8,NA,NA,NA,NA,NA,NA,85.4,2865,1357,13.8,430,25.3,NA,1,61.2,10,NA,43,NA,NA,1365.1,NA,NA,1915,1800,24.5,-607,3127,0,23.7,0,0,0,1865,109.6,53,12375.7,6.4,376.7,17,12.4,47.3,91.5,31.3,170.1,69,10.9,NA,11.4,NA,NA,6127.1,101.9,-3.1,NA,NA,3911.4,10285.5,NA,404.7,25591.2,30.3,75,566,566,111,98800,163833,1365096,186920,161500,420,294.6,170694,609.1,11374,23744,23,16597,NA,4446447,138195,14883,332283,664786,1060912,134970,160137,124193,1947243,555,23518.7,4430195,2311890,3369505,3367441,74775,1177,75,NA,NA,NA,3677850,355849,115483,NA,5862436,22.22,NA,57.14,NA,"Назначаемый мэр",57.14,22.22,NA,1,2015,0.265256611257218
"2959","75712000",2017,"Челябинская область","Златоустовский","Златоуст",55.1713888888889,59.6727777777778,32984.7,45.5,13.3,1241.4,9.2,356,96,121,NA,NA,NA,NA,NA,NA,61.4,2677,1243,12.8,428,25.3,NA,0.9,55.7,9,NA,39.4,8.8,24.3,1218,1368,1284,1368,1284,25.6,-522,2923,0,29.2,0,0,0,1771,104.8,63.2,113242.2,6.4,379.3,19,12.1,47.8,90.1,31.1,169,70,10.5,NA,11.2,NA,NA,6993.2,106.9,-3.6,NA,NA,2816,10992,NA,403.1,26708.2,29,75,639,639,111,76674,389810,1217992,186920,161300,1100,294.6,169565,609.1,11237,29153,22,17099,NA,4661805,153507,18254,358125,525319,1058267,178772,135405,498182,1839451,NA,NA,4691021,2539397,3366762,3350433,69828,1552,70,NA,NA,NA,3498256,384355,131510,NA,5512122,NA,NA,NA,NA,"Назначаемый мэр",NA,NA,NA,1,2015,0.251817125155719
