"","Всего учрежедний","Общая информация","Информация о госзадании","Показатели качества услуг","Показатели объёма услуг","Информация о ПФХД или показателях бюджетной сметы","Общий Рейтинг","year","municipality_matched","region_matched","oktmo","region","municipality","settlement","latitude_dd","longitude_dd","assets","assets_depreciation","assets_exhausted","assets_new","birth","build_flat","catering","catering_growth","collective_foreign","collective_people","collective_russian","comp_electr","comp_manufact","comp_mining","construction","crimes","criminals","death","doctors","doctors_per10","domesticserv","hospital_beds","hospital_beds_per10","hospitals","industry","invest_budg","invest_fed","invest_reg","investment","job_regist","job_regist_unempl","job_seeker","job_seeker_unempl","living_space","migration","n_companies","new_hospital_beds","new_housing","new_polycl_visits","new_preschool_places","new_school_places","nurses","nurses_per10","pens","pension","polycl_visits","polycl_visits_per10","polyclinic","pop_1_6","pop_old","pop_work","pop_young","population","preschool","preschool_child","preschool_coverage","preschool_places","preschool_waiting","pupils","retail","retail_growth","rni","schools","servises","volume_electr","volume_manufact","volume_mining","volume_water","wage","workers","region_oktmo","t8013004","t8313004","t8016002","t8009001","t8109002","t8109001","t8008007","t8008008","t8008025","t8006003","t8020002","t8313015","t8112013","t8006007","t8014002","t8010001","t8015001","t8015002","t8013002_301","t8013002_1","t8013002_212","t8013002_220","t8013002_221","t8013002_229","t8013002_234","t8013002_239","t8013002_285","t8013002_434","t8013002_231","t8123015_12","t8123017_12","t8013001_1","t8013001_89","t8013001_34","t8013001_36","t8013001_27","t8013001_5","t8013001_294","t8013001_293","t8013001_296","t8011011_0","t8011010_0","t8123015_0","t8123017_0","t8013001_15","t8013001_14","t8112027_11","t8123007_0","t8423007_101","t8045002_21","t8045002_26","t8045002_27","t8006005_9","t8045002_0","t8042018_kfs14_okved0","t8942018_kfs14_okved2101","t8042005_kfs14_okved0","t8942005_kfs14_okved2101","t8042010_kfs14_okved0","t8942010_kfs14_okved2101","t8042001_kfs14_okved0","t8942001_kfs14_okved2101","t8042008_kfs14_okved0","t8942008_kfs14_okved2101","t8042007_kfs14_okved0","t8942007_kfs14_okved2101","t8042006_kfs14_okved0","t8942006_kfs14_okved2101","t8042009_kfs14_okved0","t8942009_kfs14_okved2101","t8042003_kfs14_okved0","t8942003_kfs14_okved2101","t8042018_kfs199_okved0","t8942018_kfs199_okved2101","t8042017_kfs199_okved0","t8942017_kfs199_okved2101","model","share_profitable_firms","share_unprofitable_firms","share_profitable_mun_firms","avg_wage","mun_debt","mun_debt_supl","mun_debt_gov","mun_debt_budg","mun_debt_bank","n_mun_firms_reported","mun_firms_profit","debt_to_mun_firms","treatment","first.treat","index"
"900",50,50,49,47,47,42,0.910000026226044,2014,"город-курорт Ессентуки","Ставропольский край",7710000,"Ставропольский край","Город-курорт Ессентуки","Ессентуки",44.0444444444444,42.8588888888889,9515.3,45.5,8.2,787.5,13.4,902,8.6,102.7,NA,NA,NA,5,18,NA,975.5,1405,597,10.8,389,37.3,NA,0.9,90.8,4,NA,51.5,42.4,1.2,897,NA,NA,359,332,22.8,927,1910,NA,76.3,0,160,0,841,80.6,26.2,10344.1,1.7,165.3,2,6.2,27,60.1,17.3,104.3,26,4.8,NA,3.7,NA,NA,3388,113.9,2.6,NA,NA,639.4,1607.3,NA,NA,25348.4,15.5,7,593.6,593.6,30,269657.89,46091,1508064,146103,115400,900,176.1,NA,63.3,103690,227.5,3727,76310,13,9361,NA,1772669.8,94832.2,20127.8,96947.1,145382.9,467610.7,56583,95637.5,12246.1,875002.1,331,21799.4,1635452.5,826649,926511.9,928560.1,80362,380243.3,808803.6,1480.1,110479.5,2137,73,2659,18874.2,116557.7,54978.1,103093,25348.4,NA,353337,92851,48505,219.1,NA,100,NA,15751,NA,2,NA,188,NA,15263,NA,88,NA,396,NA,0,NA,1035,NA,82.61,NA,17.39,NA,"Избираемый мэр",82.61,17.39,100,25348.4,15751,15263,88,396,0,2,188,1035,0,2015,0.342765956865962
"901",49,49,48,45,46,42,0.912199974060059,2015,"город-курорт Ессентуки","Ставропольский край",7710000,"Ставропольский край","Город-курорт Ессентуки","Ессентуки",44.0444444444444,42.8588888888889,9565.6,46.3,10.3,888.3,16.9,768,17.7,192.2,19470,177162,157692,6,19,NA,1592.3,1417,585,10.8,363,34.3,NA,1,91,4,NA,41.5,35.3,1.5,928.8,NA,NA,396,369,23.9,955,1995,NA,69.1,0,0,0,872,82.4,26.3,11464.3,1.7,162.8,2,6.5,27.8,59.9,18.1,105.9,27,5,NA,3.9,NA,NA,4281.7,107.4,6.1,NA,NA,667.5,999.9,NA,NA,26079.8,15.9,7,726.1,726.1,30,39836.33,38435,928867,148200,114100,300,189.5,NA,66.9,105084,228.4,3912,70709.6,13,9747,NA,1708775.7,118435.3,17099.7,63195.9,165995.3,496254.7,40803.9,62376.4,18522.8,784550.8,388,24514.3,1679621.7,808783.7,921009,924388.7,85077.2,419979.9,870838,1814.5,49398.9,2112,75,2744,20243.7,104889.8,63008.3,104288,26079.8,NA,448663,112455,52647,226.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.61,NA,24.39,NA,"Сити-менеджер",75.61,24.39,NA,26079.8,NA,NA,NA,NA,NA,NA,NA,NA,1,2015,0.291600582326095
"902",47,47,46,45,44,39,0.908500015735626,2016,"город-курорт Ессентуки","Ставропольский край",7710000,"Ставропольский край","Город-курорт Ессентуки","Ессентуки",44.0444444444444,42.8588888888889,14087.7,41.4,6.8,2192.5,16,1313,28.7,155,16865,203526,186661,NA,NA,NA,483.3,1348,589,11.2,378,35.2,NA,0.9,88,4,NA,9.8,7.8,1,2334.2,NA,NA,498,352,23.9,1012,1919,NA,89.3,0,0,0,859,80,26.7,11748,1.7,158.6,2,7.2,28.5,60,18.9,107.4,27,5.1,NA,3.9,NA,NA,4814.9,105.1,4.8,NA,NA,592.3,2223.7,NA,NA,27269.4,16.5,7,729.8,729.8,33,39225.3,34136,2334219,148200,115590,611,189.5,0,57.9,106643,228.4,3943,89342,13,10132,NA,1831685,117423,54344,136482.6,148642.3,500560,45904.5,135284,10944.5,810869.8,388,25436.5,1888994.3,988214.7,1133095.7,1138868.7,99749.3,389244.1,900779.6,365.1,165254.5,2185,73,2747,21043.5,131811,61862.2,NA,27269.4,NA,444043,117216,55081,227.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.74,NA,5.26,NA,"Назначаемый мэр",94.74,5.26,NA,27269.4,NA,NA,NA,NA,NA,NA,NA,NA,1,2015,0.272189992260863
"903",45,45,43,43,43,38,0.915600001811981,2017,"город-курорт Ессентуки","Ставропольский край",7710000,"Ставропольский край","Город-курорт Ессентуки","Ессентуки",44.0444444444444,42.8588888888889,16225.3,33.3,8.1,953.2,13.8,668,23.7,82.4,17190,200486,183296,NA,NA,NA,92.2,1287,516,10.5,396,36.4,NA,0.9,87,4,NA,57.8,51.5,2.9,996.9,369,324,369,324,24,921,1731,NA,47.6,0,0,504,879,80.9,26.9,12590.7,1.7,156.4,2,8.1,29.1,60,19.6,108.7,27,5.3,NA,3.9,NA,NA,4893.7,97.7,3.3,NA,NA,1145.3,1370.3,NA,NA,28597.3,16.6,7,708.6,708.6,52,47036,56359,996882,245197,193706,345,228.4,NA,44.3,108042,228.4,3943,47578,13,10462,NA,2410556.3,138883.3,19349.5,183468.4,202976,496071.2,59551.2,181142.3,179389.5,1116339.9,NA,NA,2258023.1,1332170.3,1542625.3,1560987.4,88161.1,313783.3,925852.8,6454.6,187892.7,2099,4,NA,NA,162612.7,59694.1,NA,NA,28597.3,447200,119389,59086,227.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,21,"Назначаемый мэр",79,21,NA,28597.3,NA,NA,NA,NA,NA,NA,NA,NA,1,2015,0.26964139228136
"904",51,51,50,42,45,45,0.892199993133545,2018,"город-курорт Ессентуки","Ставропольский край",7710000,"Ставропольский край","Город-курорт Ессентуки","Ессентуки",44.0444444444444,42.8588888888889,18188.3,37,9.5,1131.8,12.7,1027,52,200,18199,224692,206493,NA,NA,NA,196.5,NA,NA,10.3,413,37.4,NA,1,86.3,4,NA,40.5,5.7,1.9,1596.6,218,194,NA,NA,24.1,1527,1684,NA,62.6,0,0,0,880,79.7,27.2,13276.4,1.7,154.1,2,8.8,29.8,60.4,20.3,110.5,NA,5.4,NA,4,NA,NA,5153.2,102.6,2.4,NA,NA,1207.5,1498.8,NA,NA,31054.1,17.2,7,739.6,739.6,NA,70735,707915,1596583,245198,193706,210,228.4,NA,51.8,109579,228.4,3963,62561,NA,NA,NA,2146259.6,153314.8,29950.4,183126.4,288528.5,545817.3,47947,176556.6,25531.2,852652.8,NA,NA,2167957.1,1232420.8,1529479.3,1530888.7,97204.4,249350.5,935536.3,80833.7,407175.9,2051,100,NA,NA,167890.7,55744.3,110479,NA,31054.1,1174847,NA,76360,234.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.5,NA,10.5,"Назначаемый мэр",89.5,10.5,NA,31054.1,NA,NA,NA,NA,NA,NA,NA,NA,1,2015,0.264229785690217
"905",52,52,40,26,38,46,0.776899993419647,2012,"город-курорт Кисловодск","Ставропольский край",7715000,"Ставропольский край","Город-курорт Кисловодск","Кисловодск",43.9052777777778,42.7166666666667,24147.8,46.6,15.2,1839.5,9,300,41.2,87.9,NA,NA,NA,10,32,NA,794,1422,697,10.2,450,33,NA,0.8,59.4,5,NA,50.8,36.2,13.9,3505.8,NA,NA,576,508,20,368,2301,205,60.3,76,0,0,914,67.1,32.1,8542.2,2.4,174.2,2,8.7,31.7,80.5,24,136.2,18,3.1,NA,2.9,2376,NA,1624.8,120.9,-1.2,NA,NA,1711.3,3337.2,NA,NA,20066,19.8,7,436.4,NA,26,389679,NA,NA,260800,174600,1100,247,NA,58.9,136142,247,2884,60300,17,9206,59435,1964632,97428,22451,261546,184986,517221,37044,254546,59307,625492,323,20348.3,1909917,1055454,1288144,1357747,87415,272884,854463,184148,315274,3375,64,NA,NA,164449,48569,129280,NA,NA,1442473,433308,47774,259.1,NA,44.44,NA,75434,NA,9,NA,1612,NA,22224,NA,15286,NA,19471,NA,0,NA,60513,NA,69.81,NA,30.19,NA,"Избираемый мэр",69.81,30.19,44.44,NA,75434,22224,15286,19471,0,9,1612,60513,0,2014,0.415162539907572
"906",52,52,39,34,35,45,0.786499977111816,2013,"город-курорт Кисловодск","Ставропольский край",7715000,"Ставропольский край","Город-курорт Кисловодск","Кисловодск",43.9052777777778,42.7166666666667,19717.3,41.5,9.3,1807.5,9,469,38.9,90.7,NA,NA,NA,8,25,NA,298.5,1413,693,9.6,432,31.6,NA,0.8,61.1,5,NA,61.9,47.9,11.2,3082.4,NA,NA,634,595,20.2,651,2318,0,47.9,500,0,0,915,66.9,32.4,9320.8,2.6,190.8,2,8.5,32.3,80.3,24.2,136.8,18,3.3,NA,3,2330,NA,1871.2,109.4,-0.6,NA,NA,1919.9,3146.9,NA,NA,22546.4,18.6,7,493.2,493.2,29,72879,454263,3489189,260800,173890,1330,246.9,NA,54,136476,246.9,3045,47912,17,9528,NA,2241013.8,109884.8,23981.8,514100.6,212517.2,553855.8,47053.6,494127.4,24810.6,752800.7,353,21394.7,2015636.1,1220611.4,1356861,1363073.2,77644.1,301357.6,795024.7,250412.5,306588.4,3363,38,2793,16795.6,183143.7,44360.7,129355,22546.4,NA,731700,97111,34961,200.3,NA,63.64,NA,88636,NA,11,NA,-7865,NA,30299,NA,20330,NA,23925,NA,0,NA,59172,NA,71.93,NA,28.07,NA,"Избираемый мэр",71.93,28.07,63.64,22546.4,88636,30299,20330,23925,0,11,-7865,59172,0,2014,0.363221387307353
"907",49,49,26,26,25,30,0.606100022792816,2014,"город-курорт Кисловодск","Ставропольский край",7715000,"Ставропольский край","Город-курорт Кисловодск","Кисловодск",43.9052777777778,42.7166666666667,22322.4,41.4,10.5,2867.2,8.9,279,34.2,86.1,NA,NA,NA,10,29,NA,570.7,1282,545,9.9,453,33.1,NA,0.9,65.3,5,NA,52.7,48.1,1.9,4725.3,NA,NA,528,487,20.4,205,2290,NA,34.4,296,0,0,940,68.7,32.6,10102.6,2.7,196.2,2,8.4,33,79.8,24.1,136.8,18,3.4,NA,3,NA,NA,2637.6,132,-1,NA,NA,2426.1,3353.3,NA,NA,24794.7,18.3,7,523.2,523.2,28,107433,202474,4213044,395000,230573,987,246.9,6,68,136796,246.9,3040,34337,16,8873,NA,1885436.3,104116.5,22030.5,74873.8,217574.3,642261.9,48297.6,70850.9,7531.5,766284.8,366,24245.4,1916215.5,968004.2,1257631.6,1271509.9,91225.1,202582.2,948211.3,176591.9,143920.3,3359,25,2595,19508.5,248692.5,46723.6,129949,24794.7,NA,870768,111463,34412,259.1,NA,66.67,NA,12678,NA,6,NA,4347,NA,6029,NA,314,NA,807,NA,625,NA,21080,NA,75.47,NA,24.53,NA,"Сити-менеджер",75.47,24.53,66.67,24794.7,12678,6029,314,807,625,6,4347,21080,1,2014,0.342765956865962
"908",47,47,20,20,20,25,0.525499999523163,2015,"город-курорт Кисловодск","Ставропольский край",7715000,"Ставропольский край","Город-курорт Кисловодск","Кисловодск",43.9052777777778,42.7166666666667,23968.6,42.5,12.1,1625.8,10.3,289,35.8,97.7,8048,237629,229581,9,24,NA,419,1304,569,9.4,421,30.8,NA,0.9,62.3,5,NA,43,36.3,5.2,3523,NA,NA,537,494,20.7,-138,2200,NA,32.3,0,0,0,933,68.2,33,11199.6,2.7,195.5,2,8.1,34,78.9,23.9,136.8,18,3.7,NA,3.2,NA,NA,2858.6,92.1,0.9,NA,NA,1684.2,3814.7,NA,NA,26350.5,17.9,7,576.9,576.9,30,28339,226411,2116014,260800,171600,2000,246.9,6,62.1,136819,259.1,3220,32323,18,9645,NA,2106207.3,124722.2,22501.1,85457.2,321940.3,658362.8,53487.6,78524.5,5990.1,831246,348,28163.5,2150043.7,1151808.1,1435048.2,1456789.6,120606.5,205461.6,998235.6,230364.3,224721.9,3347,37,2483,22266.5,279540.6,46221.9,130007,26350.5,NA,878858,107161,35123,259.1,NA,57.14,NA,12116,NA,7,NA,2199,NA,5760,NA,416,NA,1020,NA,225,NA,22366,NA,75,NA,25,NA,"Сити-менеджер",75,25,57.14,26350.5,12116,5760,416,1020,225,7,2199,22366,1,2014,0.291600582326095
"909",47,47,19,19,17,25,0.506399989128113,2016,"город-курорт Кисловодск","Ставропольский край",7715000,"Ставропольский край","Город-курорт Кисловодск","Кисловодск",43.9052777777778,42.7166666666667,29178.9,41.3,20.1,643.3,12.2,502,36.9,98.5,7028,264902,257874,NA,NA,NA,507.2,1169,588,9.8,429,31.4,NA,0.8,62,5,NA,85.9,73.4,10.4,3104.5,NA,NA,473,391,21,-455,2165,NA,40.1,300,0,0,937,68.6,33.1,11487.6,2.7,197.2,2,8.2,34.4,78.6,23.6,136.7,19,3.9,NA,3.4,NA,NA,3029.2,99,2.4,NA,NA,1625.9,3423.3,NA,NA,27815,17.1,7,616,616,29,65588,709386,3104472,260800,170600,890,246.9,0,40.3,136748,259.1,3414,40062,19,9873,NA,2501644.1,157034.2,22107.9,246606.8,577273.3,628229.6,57443.7,242550.1,30884.8,779562.4,359,28346.4,2431256.3,1453276.1,1845346.8,1860460.2,107062.1,216984.7,977980.2,170790.1,608293.2,3398,61,2442,23338.4,177002.8,42041.4,NA,27815,NA,892958,131970,50203,259.1,NA,57.14,NA,21898,NA,7,NA,-1792,NA,12804,NA,492,NA,1030,NA,225,NA,20981,NA,79.07,NA,20.93,NA,"Назначаемый мэр",79.07,20.93,57.14,27815,21898,12804,492,1030,225,7,-1792,20981,1,2014,0.272189992260863
"910",47,47,19,19,18,23,0.493600010871887,2017,"город-курорт Кисловодск","Ставропольский край",7715000,"Ставропольский край","Город-курорт Кисловодск","Кисловодск",43.9052777777778,42.7166666666667,32037.5,53.1,21.3,1153.7,11.1,550,75.2,200,6702,260193,253491,NA,NA,NA,537.6,1274,522,9.6,435,31.9,NA,0.9,62.6,5,NA,76.8,68.1,5,3651.3,395,343,395,343,23.3,-511,1871,NA,41.8,0,0,0,905,66.4,32.9,12313.4,2.7,198.1,2,8.7,35,77.7,23.7,136.4,18,3.9,NA,3.3,NA,NA,3028.4,96.1,1.5,NA,NA,1780.9,2869,NA,NA,28937.8,16.3,7,613.7,613.7,28,136075,506445,3651353,395982,230860,705,246.9,2,48.7,136537,259.1,3333,47659,19,9941,NA,2546861.8,142998.6,37856.6,283536.9,486343.2,593118.3,56096,260352.5,197253,735910.1,NA,NA,2298134,1329509.3,1651171.1,1716142.6,153625.4,220187.3,968624.8,185707.8,401229.7,3333,5,NA,NA,178673.3,42122.1,NA,NA,28937.8,889973,143292,57549,259.1,NA,NA,60,NA,26391,NA,5,NA,4989,NA,15231,NA,956,NA,1288,NA,NA,NA,25096,NA,75,NA,25,"Назначаемый мэр",75,25,60,28937.8,26391,15231,956,1288,NA,5,4989,25096,1,2014,0.26964139228136
"911",52,52,41,32,39,47,0.813499987125397,2018,"город-курорт Кисловодск","Ставропольский край",7715000,"Ставропольский край","Город-курорт Кисловодск","Кисловодск",43.9052777777778,42.7166666666667,39858.8,60.8,12.3,1572.4,10.9,130,44.9,58.1,8519,281166,272647,NA,NA,NA,NA,NA,NA,9.9,441,32.5,NA,0.8,61.6,5,NA,49.1,42.9,4.2,3107.5,273,261,NA,NA,23.4,-648,1746,NA,17.4,0,0,0,902,66.4,33,12933.6,2.6,194.6,2,8.9,35.4,76.8,23.6,135.9,NA,3.9,NA,3.4,NA,NA,3341.2,107.5,1,NA,NA,1544.5,2943.1,NA,NA,31620.5,17,7,683.8,683.8,NA,58719,162233,3107537,395982,230860,705,246.9,NA,45.2,136134,259.1,3421,19026,NA,NA,NA,2309052.3,168543.1,29292.3,148439.9,331475.1,667839,66790.4,138729.2,9252.1,863160.8,NA,NA,2398831.7,1433010.9,1750595.7,1756484.7,102610.3,257129.7,965820.8,196792.9,440032.4,3239,78,NA,NA,195818.5,38402.5,135881,NA,31620.5,900557,NA,68405,259.1,NA,NA,60,NA,28571,NA,5,NA,20738,NA,13227,NA,930,NA,1186,NA,NA,NA,28752,NA,76.9,NA,23.1,"Назначаемый мэр",76.9,23.1,60,31620.5,28571,13227,930,1186,NA,5,20738,28752,1,2014,0.264229785690217
"912",95,95,89,80,79,89,0.903199970722198,2012,"город-курорт Пятигорск","Ставропольский край",7727000,"Ставропольский край","Город-курорт Пятигорск","Пятигорск",44.0397222222222,43.0708333333333,51292.4,33.6,8.6,3519.7,10.6,718,352.5,200,NA,NA,NA,22,46,NA,1880.5,3201,1191,10.5,729,34.1,NA,2.1,96.3,5,NA,41.3,36.7,4.4,4644.2,NA,NA,382,311,20.4,1583,5023,0,66.6,0,80,0,1526,71.4,50,8622.8,3.7,173.1,3,11.8,47.3,136.6,29.9,213.7,36,8.3,NA,6.7,2635,NA,11768.5,102.3,0.1,NA,NA,11627.8,4566.6,NA,NA,23809,45.6,7,545,NA,152,197778,NA,NA,587700,425000,2680,344.7,NA,61.6,212968,415,6896,66640,31,18566,116291.5,3624594.5,192158.6,34414.2,276391.5,592618.9,740146.3,72960,262749.2,12405.7,1260644,480,26684.2,3826342.8,2390353.1,2299627.7,2391229.7,242028.3,716980,1435989.7,55314,895962.9,4670,68,NA,NA,170260.5,253203.4,143784,NA,NA,2494704,980142,74726,415.4,NA,70,NA,127990,NA,10,NA,45056,NA,56792,NA,9044,NA,17465,NA,44565,NA,114662,NA,81.11,NA,18.89,NA,"Избираемый мэр",81.11,18.89,70,NA,127990,56792,9044,17465,44565,10,45056,114662,0,2015,0.415162539907572
"913",93,93,87,78,76,83,0.881699979305267,2013,"город-курорт Пятигорск","Ставропольский край",7727000,"Ставропольский край","Город-курорт Пятигорск","Пятигорск",44.0397222222222,43.0708333333333,55281.8,40.4,8.6,4538.5,10.7,1079,340.4,92.8,NA,NA,NA,21,50,NA,1433.2,3046,1327,10.5,729,34,NA,2.1,96,5,NA,35.7,15.4,17.7,3928.8,NA,NA,403,318,20.6,337,5195,0,119.7,0,0,0,1582,73.9,50.7,9387.1,3.9,181.3,3,12.2,46.9,135.9,31.3,214.1,38,8.5,NA,6.9,3600,NA,13018.6,105.1,0.2,NA,NA,13640.8,4770.8,NA,NA,26280.6,44.5,7,570.6,570.6,161,270402,757645,5295576,587700,484120,4567,344.7,NA,66.6,213934,415.4,6922,119695,31,18700,NA,4274842.8,239407,24648.2,656490.7,486402.8,796912.7,80693,635919.5,56179.9,1835381.1,490,28028.2,3801099.8,2420111.5,2144323.2,2149676.7,249538.4,816938.8,1380988.2,1855,724572.3,4862,46,9390,19705.1,192487.1,252779.2,145427,26280.6,NA,2929088,1157876,73764,268.7,NA,77.78,NA,133321,NA,9,NA,29492,NA,63545,NA,9783,NA,10540,NA,174465,NA,124433,NA,80,NA,20,NA,"Избираемый мэр",80,20,77.78,26280.6,133321,63545,9783,10540,174465,9,29492,124433,0,2015,0.363221387307353
"914",93,93,84,81,80,63,0.807500004768372,2014,"город-курорт Пятигорск","Ставропольский край",7727000,"Ставропольский край","Город-курорт Пятигорск","Пятигорск",44.0397222222222,43.0708333333333,64162.3,41,8.4,5984.9,10.7,751,339.6,97.7,NA,NA,NA,20,54,NA,768.2,3174,1233,10.1,751,35.1,NA,2.1,99.9,9,NA,21.5,11.6,8.4,4608.8,NA,NA,454,375,25.9,-175,5314,NA,68.3,0,0,0,1609,75.2,51.3,10165.6,4,184.8,3,12.4,47.5,134.8,31.8,214.1,40,8.9,NA,7.5,NA,NA,14781.9,106.3,0.6,NA,NA,13199,7939.3,NA,NA,27393,44.2,7,619.2,619.2,151,130549,762919,6263416,587700,433000,852,344.7,NA,74.4,214097,415.4,7505,68498,31,19076,NA,3784023.2,249662.8,26846.4,171428.2,428648.6,907872.8,83890.1,151248.8,20125,1886593.7,458,30211.8,3476282.4,1866748,2058134.3,2066023.7,247416.8,571630,1609534.5,13796.2,429134.8,4843,50,6270,19946.7,187705.5,244493.3,145952,27748.8,NA,2166669,347160,28839,415.4,NA,75,NA,165713,NA,12,NA,13909,NA,57747,NA,9079,NA,15329,NA,143681,NA,95464,NA,77.53,NA,22.47,NA,"Избираемый мэр",77.53,22.47,75,27748.8,165713,57747,9079,15329,143681,12,13909,95464,0,2015,0.342765956865962
"915",89,89,84,81,79,53,0.792100012302399,2015,"город-курорт Пятигорск","Ставропольский край",7727000,"Ставропольский край","Город-курорт Пятигорск","Пятигорск",44.0397222222222,43.0708333333333,69661.9,42.6,9.5,3856.3,11.4,880,445.7,122.6,NA,157683,5418,19,55,NA,673.6,3482,1305,10.3,728,34.1,NA,2.1,99.7,9,NA,21.2,14,4.1,2800.8,NA,NA,575,514,27,-901,5501,NA,75.6,0,720,0,1607,75.3,51.7,11266.7,3.9,184.8,3,12.5,48.5,132.8,32.1,213.4,42,9.4,NA,8.5,NA,NA,16721.2,96.1,1.1,NA,NA,12219,7877.7,NA,NA,28721.9,43,7,717.9,717.9,153,87964,255132,6787026,587700,433000,1300,357,NA,78.3,213737,419.9,8463,75521,32,19757,NA,3576749.5,264279.8,26849.1,175509.2,468284.6,931690.3,90848.9,159264.8,19666,1570747.4,472,34328.7,3468815.9,1787640.9,1922222.1,1958181.1,284548.8,659667.9,1681175,1793.6,271074.3,4827,43,6226,20918.1,183955.7,243704.4,145971,28721.9,NA,2438490,491964,33219,419.9,NA,91.67,NA,153334,NA,12,NA,33497,NA,45443,NA,9818,NA,16407,NA,121724,NA,103673,NA,81.4,NA,18.6,NA,"Сити-менеджер",81.4,18.6,91.67,28721.9,153334,45443,9818,16407,121724,12,33497,103673,1,2015,0.291600582326095
"916",87,87,80,79,79,50,0.785099983215332,2016,"город-курорт Пятигорск","Ставропольский край",7727000,"Ставропольский край","Город-курорт Пятигорск","Пятигорск",44.0397222222222,43.0708333333333,72943.6,47.5,9.5,3510.2,12,549,493.7,106,NA,178741,4398,NA,NA,NA,326.9,3062,1128,10.2,733,34.3,NA,2.1,97.7,9,NA,33.7,21.2,10.5,2514,NA,NA,604,556,27.2,-46,5108,NA,41.6,0,100,0,1621,75.8,52.3,11581.5,3.8,176.3,3,12.8,49.4,131.8,32.6,213.7,42,9.5,NA,8.4,NA,NA,14427.2,80.6,1.8,NA,NA,12557.1,7212,NA,704.7,30378.5,41.2,7,715,715,132,38426,477705,2514029,593700,436000,944,390.3,0,69.9,213573,419.9,8407,41574,32,20288,NA,4008397.6,280254,27137,124027.2,535322.8,928677.4,86153.3,107997.4,18070,1972704.9,471,34266.7,3681061.1,1977501.6,2299048.8,2300707.3,304896.5,514559.9,1703559.5,90644.7,492448.1,4831,28,6300,21338.6,211855.1,231225.9,NA,30378.5,NA,2819356,483351,33487,419.9,NA,61.54,NA,108606,NA,13,NA,-14628,NA,40785,NA,8550,NA,11731,NA,102101,NA,70180,NA,71.23,NA,28.77,NA,"Назначаемый мэр",71.23,28.77,61.54,30378.5,108606,40785,8550,11731,102101,13,-14628,70180,1,2015,0.272189992260863
"917",85,85,80,80,80,50,0.805899977684021,2017,"город-курорт Пятигорск","Ставропольский край",7727000,"Ставропольский край","Город-курорт Пятигорск","Пятигорск",44.0397222222222,43.0708333333333,72204.7,44.1,13,1381.2,10.1,712,593.2,117,4704,182461,177757,NA,NA,NA,325.6,2986,946,10,742,34.7,NA,2.1,99.4,9,NA,28.8,17.2,10.3,1920.7,623,535,623,535,27.3,3,4731,NA,68.5,0,0,0,1455,68.1,52.5,12394.8,4,185.7,3,13.3,50.4,130.6,32.8,213.8,41,9.6,NA,8.4,NA,NA,14422,96.1,0.1,NA,NA,12411,6888.5,NA,909.1,31845.6,38.8,7,724.2,724.2,132,304932,227254,1920672,593700,437000,5908,392.3,NA,70,213758,443.3,8378,68458,31,20618,NA,3951328.4,271141.4,26171.6,391291.8,513948.4,893641.9,97325.9,373818.3,84393.1,1629150.6,NA,NA,3715021.5,2006703.1,2311033.1,2315800.6,306322.1,512750.7,1708318.4,29548.8,569380.8,4783,14,NA,NA,259189.7,210554.3,NA,NA,31845.6,2805385,465840,35862,443.3,NA,NA,58,NA,186363,NA,12,NA,-21066,NA,37743,NA,8537,NA,91981,NA,NA,NA,37349,NA,73,NA,27,"Назначаемый мэр",73,27,58,31845.6,186363,37743,8537,91981,NA,12,-21066,37349,1,2015,0.26964139228136
"918",95,95,89,76,81,90,0.903199970722198,2018,"город-курорт Пятигорск","Ставропольский край",7727000,"Ставропольский край","Город-курорт Пятигорск","Пятигорск",44.0397222222222,43.0708333333333,71122.1,48.5,14,2445.1,9.6,761,584.5,95.8,4900,191328,186428,NA,NA,NA,138.9,NA,NA,10,745,34.8,NA,2.1,97.2,9,NA,5.1,2,2.7,3799.8,546,294,NA,NA,27.5,304,4667,NA,71.4,0,0,0,1690,79,52.8,13039.9,3.8,178.8,3,13.5,51.3,129.7,32.9,214,NA,9.3,NA,8.4,NA,NA,16055.6,108.4,-0.4,NA,NA,13805.9,8020,NA,957.1,34346.1,37.8,7,741.9,741.9,NA,17145,78217,3799785,587700,860,2370,392.3,NA,64.8,213884,443.3,8397,71383,NA,NA,NA,3778431.2,283970.8,28088.8,151214,605079.1,963413.2,104402.6,128877.1,87911,1501618,NA,NA,3826877.1,2120754.8,2452263.9,2455453.5,156516.2,607813.9,1706122.3,62879.1,500821.5,4798,126,NA,NA,289579,197011.1,213997,NA,34346.1,2808353,NA,54904,443.3,NA,NA,63.6,NA,199149,NA,11,NA,9353,NA,32881,NA,8131,NA,97361,NA,NA,NA,45941,NA,75,NA,25,"Назначаемый мэр",75,25,63.6,34346.1,199149,32881,8131,97361,NA,11,9353,45941,1,2015,0.264229785690217
