"","region","oktmo","year","index"
"1096","Республика Северная Осетия-Алания",90,"2019",0.608362250985676
"1097","Республика Татарстан (Татарстан)",92,"2019",0.603331904282245
"1098","Республика Тыва",93,"2019",0.614370346625246
"1099","Республика Хакасия",95,"2019",0.667362949005463
"1100","Ростовская область",60,"2019",0.67515931313463
"1101","Рязанская область",61,"2019",0.65285482274337
"1102","Самарская область",36,"2019",0.647298463618053
"1103","Саратовская область",63,"2019",0.573459524191142
"1104","Сахалинская область",64,"2019",0.83902803676614
"1105","Свердловская область",65,"2019",0.664708562622191
"1106","Смоленская область",66,"2019",0.659069240348584
"1107","Ставропольский край",7,"2019",0.685051474072713
"1108","Тамбовская область",68,"2019",0.609219681638692
"1109","Тверская область",28,"2019",0.657763982439612
"1110","Томская область",69,"2019",0.68525518986616
"1111","Тульская область",70,"2019",0.67241935743087
"1112","Тюменская область",71,"2019",0.757923957976342
"1113","Удмуртская Республика",94,"2019",0.628951011346839
"1114","Ульяновская область",73,"2019",0.641580956178518
"1115","Хабаровский край",8,"2019",0.829320045330022
"1116","Челябинская область",75,"2019",0.596908558539188
"1117","Чеченская Республика",96,"2019",0.680983673634268
"1118","Чувашская Республика - Чувашия",97,"2019",0.589181692335291
"1119","Чукотский автономный округ",77,"2019",1.21324004974314
"1120","Ярославская область",78,"2019",0.66721005356987
"1121","Алтайский край",1,"2020",0.649885580647837
"1122","Амурская область",10,"2020",0.755865720029126
"1123","Архангельская область",11,"2020",0.776169184786206
"1124","Астраханская область",12,"2020",0.626756615667449
"1125","Белгородская область",14,"2020",0.627313839169377
"1126","Брянская область",15,"2020",0.654112518926746
"1127","Владимирская область",17,"2020",0.694913848219021
"1128","Волгоградская область",18,"2020",0.63662743198731
"1129","Вологодская область",19,"2020",0.708533982673282
"1130","Воронежская область",20,"2020",0.649219845200797
"1131","Город Москва столица Российской Федерации город федерального значения",45,"2020",1
"1132","Город Санкт-Петербург город федерального значения",40,"2020",0.77219991000631
"1133","Еврейская автономная область",99,"2020",0.816800414272631
"1134","Забайкальский край",76,"2020",0.680859247019273
"1135","Ивановская область",24,"2020",0.670681748290832
"1136","Иркутская область",25,"2020",0.659064685688238
"1137","Кабардино-Балкарская Республика",83,"2020",0.647785308907113
"1138","Калининградская область",27,"2020",0.724321842239553
"1139","Калужская область",29,"2020",0.706013488998397
"1140","Камчатский край",30,"2020",1.09373043956974
"1141","Карачаево-Черкесская Республика",91,"2020",0.646251896864214
"1142","Кемеровская область - Кузбасс",32,"2020",0.611789927577703
"1143","Кировская область",33,"2020",0.642480373582746
"1144","Костромская область",34,"2020",0.658241000421479
"1145","Краснодарский край",3,"2020",0.726180790117788
"1146","Красноярский край",4,"2020",0.71371993192656
"1147","Курганская область",37,"2020",0.652725325682473
"1148","Курская область",38,"2020",0.626969868872322
"1149","Ленинградская область",41,"2020",0.723928434067891
"1150","Липецкая область",42,"2020",0.616763042591148
"1151","Магаданская область",44,"2020",0.988979124647965
"1152","Московская область",46,"2020",0.779461831028048
"1153","Мурманская область",47,"2020",0.833058352612708
"1154","Нижегородская область",22,"2020",0.683016916970346
"1155","Новгородская область",49,"2020",0.644579807393392
"1156","Новосибирская область",50,"2020",0.675906661292742
"1157","Омская область",52,"2020",0.625854583938389
"1158","Оренбургская область",53,"2020",0.600190461506749
"1159","Орловская область",54,"2020",0.611965473929063
"1160","Пензенская область",56,"2020",0.625968961394048
"1161","Пермский край",57,"2020",0.670549774303533
"1162","Приморский край",5,"2020",0.806217776351435
"1163","Псковская область",58,"2020",0.666568349537504
"1164","Республика Адыгея (Адыгея)",79,"2020",0.64396769947135
"1165","Республика Алтай",84,"2020",0.722467502976747
"1166","Республика Башкортостан",80,"2020",0.655226965930601
"1167","Республика Бурятия",81,"2020",0.688008885410548
"1168","Республика Дагестан",82,"2020",0.642604387234303
"1169","Республика Ингушетия",26,"2020",0.598213784452543
"1170","Республика Калмыкия",85,"2020",0.673801780936588
"1171","Республика Карелия",86,"2020",0.751155715060201
"1172","Республика Коми",87,"2020",0.770328393176903
"1173","Республика Марий Эл",88,"2020",0.631182562339903
"1174","Республика Мордовия",89,"2020",0.596847958425261
"1175","Республика Саха (Якутия)",98,"2020",0.890663950655973
"1176","Республика Северная Осетия-Алания",90,"2020",0.621679597324322
"1177","Республика Татарстан (Татарстан)",92,"2020",0.617217200693471
"1178","Республика Тыва",93,"2020",0.631490920608639
"1179","Республика Хакасия",95,"2020",0.675410187721475
"1180","Ростовская область",60,"2020",0.693976623426682
"1181","Рязанская область",61,"2020",0.66918059655594
"1182","Самарская область",36,"2020",0.669402229061594
"1183","Саратовская область",63,"2020",0.592331515304374
"1184","Сахалинская область",64,"2020",0.855932167884319
"1185","Свердловская область",65,"2020",0.667039685206428
"1186","Смоленская область",66,"2020",0.66591769683187
"1187","Ставропольский край",7,"2020",0.705641867008766
"1188","Тамбовская область",68,"2020",0.62222760359539
"1189","Тверская область",28,"2020",0.668438609471794
"1190","Томская область",69,"2020",0.687219974242029
"1191","Тульская область",70,"2020",0.699079198637191
"1192","Тюменская область",71,"2020",0.773923951141973
"1193","Удмуртская Республика",94,"2020",0.648148970561003
"1194","Ульяновская область",73,"2020",0.656239604429969
"1195","Хабаровский край",8,"2020",0.836965201601787
"1196","Челябинская область",75,"2020",0.608419772803639
"1197","Чеченская Республика",96,"2020",0.684253282800563
"1198","Чувашская Республика - Чувашия",97,"2020",0.602505662312503
"1199","Чукотский автономный округ",77,"2020",1.19026459318076
"1200","Ярославская область",78,"2020",0.683756390264258
"1201","Алтайский край",1,"2021",0.66453761172844
"1202","Амурская область",10,"2021",0.737751068040339
"1203","Архангельская область",11,"2021",0.774145682695064
"1204","Астраханская область",12,"2021",0.614114381103772
"1205","Белгородская область",14,"2021",0.614026239992152
"1206","Брянская область",15,"2021",0.654907237228353
"1207","Владимирская область",17,"2021",0.686330693187688
"1208","Волгоградская область",18,"2021",0.629473927859183
"1209","Вологодская область",19,"2021",0.71375867423505
"1210","Воронежская область",20,"2021",0.664388538283134
"1211","Город Москва столица Российской Федерации город федерального значения",45,"2021",1
"1212","Город Санкт-Петербург город федерального значения",40,"2021",0.762207160737197
"1213","Еврейская автономная область",99,"2021",0.795654796486005
"1214","Забайкальский край",76,"2021",0.6896037942066
"1215","Ивановская область",24,"2021",0.662106833158839
"1216","Иркутская область",25,"2021",0.655846514900447
"1217","Кабардино-Балкарская Республика",83,"2021",0.650581807981139
"1218","Калининградская область",27,"2021",0.720642495052601
"1219","Калужская область",29,"2021",0.698865508926779
"1220","Камчатский край",30,"2021",1.04766824605319
"1221","Карачаево-Черкесская Республика",91,"2021",0.64820812952298
"1222","Кемеровская область - Кузбасс",32,"2021",0.619691414135995
"1223","Кировская область",33,"2021",0.643141931715931
"1224","Костромская область",34,"2021",0.650923258983112
"1225","Краснодарский край",3,"2021",0.72058539494116
"1226","Красноярский край",4,"2021",0.715899736802976
"1227","Курганская область",37,"2021",0.646945029071238
"1228","Курская область",38,"2021",0.623472667824509
"1229","Ленинградская область",41,"2021",0.713852563680037
"1230","Липецкая область",42,"2021",0.617697508902252
"1231","Магаданская область",44,"2021",0.985105685025055
"1232","Московская область",46,"2021",0.77704169304513
"1233","Мурманская область",47,"2021",0.804649405315752
"1234","Нижегородская область",22,"2021",0.677487840358819
"1235","Новгородская область",49,"2021",0.641198995038039
"1236","Новосибирская область",50,"2021",0.679328073480562
"1237","Омская область",52,"2021",0.627460478291994
"1238","Оренбургская область",53,"2021",0.603777344821825
"1239","Орловская область",54,"2021",0.603772362932907
"1240","Пензенская область",56,"2021",0.621309378367565
"1241","Пермский край",57,"2021",0.66811384152688
"1242","Приморский край",5,"2021",0.798269138501111
"1243","Псковская область",58,"2021",0.650239207312493
"1244","Республика Адыгея (Адыгея)",79,"2021",0.638137049464792
"1245","Республика Алтай",84,"2021",0.720670470274985
"1246","Республика Башкортостан",80,"2021",0.649608423531071
"1247","Республика Бурятия",81,"2021",0.682577797943783
"1248","Республика Дагестан",82,"2021",0.653054357773203
"1249","Республика Ингушетия",26,"2021",0.588814433068706
"1250","Республика Калмыкия",85,"2021",0.67339004511292
"1251","Республика Карелия",86,"2021",0.739383594716439
"1252","Республика Коми",87,"2021",0.756712137261004
"1253","Республика Марий Эл",88,"2021",0.62866686185452
"1254","Республика Мордовия",89,"2021",0.598528733235944
"1255","Республика Саха (Якутия)",98,"2021",0.870462840473785
"1256","Республика Северная Осетия-Алания",90,"2021",0.615304669332871
"1257","Республика Татарстан (Татарстан)",92,"2021",0.618223673016403
"1258","Республика Тыва",93,"2021",0.628959260411765
"1259","Республика Хакасия",95,"2021",0.690170579876541
"1260","Ростовская область",60,"2021",0.694160689677373
"1261","Рязанская область",61,"2021",0.671762500325739
"1262","Самарская область",36,"2021",0.663243470276518
"1263","Саратовская область",63,"2021",0.605302952497306
"1264","Сахалинская область",64,"2021",0.825177470212136
"1265","Свердловская область",65,"2021",0.671219474433713
"1266","Смоленская область",66,"2021",0.661421631821547
"1267","Ставропольский край",7,"2021",0.706973341529179
"1268","Тамбовская область",68,"2021",0.624064362939039
"1269","Тверская область",28,"2021",0.655672915232777
"1270","Томская область",69,"2021",0.679106954257062
"1271","Тульская область",70,"2021",0.694418215012194
"1272","Тюменская область",71,"2021",0.758745897606087
"1273","Удмуртская Республика",94,"2021",0.631629552871637
"1274","Ульяновская область",73,"2021",0.649414129863282
"1275","Хабаровский край",8,"2021",0.830608495576849
"1276","Челябинская область",75,"2021",0.625700721837382
"1277","Чеченская Республика",96,"2021",0.65950590392159
"1278","Чувашская Республика - Чувашия",97,"2021",0.611864483424106
"1279","Чукотский автономный округ",77,"2021",1.15894486658501
"1280","Ярославская область",78,"2021",0.67298229666612
